age,education_level,years_employed,annual_income,credit_score,dependents,existing_monthly_debt,loan_amount,term_months,interest_rate,monthly_payment,dti_ratio,days_delinquent,defaulted,state_AL,state_AZ,state_CA,state_CO,state_CT,state_FL,state_GA,state_IL,state_IN,state_KY,state_LA,state_MA,state_MD,state_MI,state_MN,state_MO,state_NC,state_NJ,state_NY,state_OH,state_OK,state_OR,state_PA,state_SC,state_TN,state_TX,state_UT,state_VA,state_WA,state_WI,employment_status_Contract,employment_status_Full-Time,employment_status_Part-Time,employment_status_Retired,employment_status_Self-Employed,home_ownership_Mortgage,home_ownership_Own,home_ownership_Rent,loan_purpose_Auto Loan,loan_purpose_Business Loan,loan_purpose_Debt Consolidation,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Major Purchase,loan_purpose_Medical Expenses,loan_purpose_Moving,loan_purpose_Vacation,loan_purpose_Wedding,monthly_income,loan_income_ratio,high_dti,income_per_dependent
56,2,35,55533,783,0,2024,47700.0,36,10.99,1561.41,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4627.75,0.8589487331856733,1,55533.0
45,3,17,89088,765,0,3452,28600.0,24,8.7,1302.65,64.0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7424.0,0.3210308908045977,1,89088.0
37,2,2,30106,703,2,422,4500.0,36,11.88,149.21,22.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2508.8333333333335,0.149471866073208,0,10035.333333333334
37,2,2,30106,703,2,422,36100.0,12,12.44,3214.88,145.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2508.8333333333335,1.199096525609513,1,10035.333333333334
59,3,10,79534,754,0,1017,19700.0,36,10.74,642.53,25.0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6627.833333333333,0.2476928106218724,0,79534.0
59,3,10,79534,754,0,1017,31300.0,24,11.41,1464.79,37.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6627.833333333333,0.3935423843890663,1,79534.0
25,3,2,78679,621,0,1204,38600.0,60,10.6,831.58,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6556.583333333333,0.49060104983540714,1,78679.0
54,5,3,76451,745,2,2552,48500.0,48,8.63,1198.42,58.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,6370.916666666667,0.6343932715072399,1,25483.666666666668
30,2,7,67675,736,0,1450,33000.0,60,9.6,694.68,38.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5639.583333333333,0.48762467676394533,1,67675.0
50,1,16,49464,736,3,966,25800.0,60,10.98,560.7,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4122.0,0.5215914604560893,1,12366.0
53,2,29,65165,582,1,443,20100.0,24,14.98,974.39,26.1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5430.416666666667,0.3084477863883987,0,32582.5
56,3,17,55935,783,1,1580,19900.0,24,9.87,917.09,53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4661.25,0.3557700902833646,1,27967.5
58,4,2,131318,574,3,636,17200.0,48,10.56,440.88,9.8,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,10943.166666666666,0.13097975905816414,0,32829.5
32,3,11,101722,648,2,1097,26100.0,60,12.42,586.13,19.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8476.833333333334,0.2565816637502212,0,33907.333333333336
39,1,1,25301,609,2,901,12600.0,36,11.36,414.66,62.4,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2108.4166666666665,0.4980040314612071,1,8433.666666666666
49,3,2,40669,774,1,923,2400.0,36,8.51,75.77,29.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3389.0833333333335,0.05901300745039219,0,20334.5
49,3,2,40669,774,1,923,2600.0,60,12.05,57.9,28.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3389.0833333333335,0.06393075807125821,0,20334.5
22,3,2,103644,761,0,817,39700.0,48,10.93,1024.72,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8637.0,0.3830419512948169,0,103644.0
28,1,2,32933,720,0,865,9300.0,60,8.15,189.24,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2744.4166666666665,0.2823915221813986,1,32933.0
22,3,2,63005,644,1,2064,19900.0,48,13.08,534.66,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5250.416666666667,0.3158479485755099,1,31502.5
35,1,12,48886,831,1,488,49700.0,60,9.3,1038.94,37.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4073.8333333333335,1.0166509839217772,1,24443.0
35,1,12,48886,831,1,488,18800.0,36,9.0,597.83,26.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4073.8333333333335,0.3845681790287608,0,24443.0
39,3,9,78943,846,0,3115,19000.0,48,6.03,446.48,54.1,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6578.583333333333,0.24067998429246418,1,78943.0
41,2,9,20963,725,3,921,8100.0,48,8.2,198.51,64.1,113,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1746.9166666666667,0.3863950770404999,1,5240.75
53,3,33,81309,576,4,3502,49500.0,24,13.08,2355.18,86.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6775.75,0.6087886949784157,1,16261.8
53,3,33,81309,576,4,3502,9200.0,48,14.49,253.67,55.4,177,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6775.75,0.11314860593538231,1,16261.8
30,3,10,67451,814,4,2446,26800.0,48,7.81,651.88,55.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5620.916666666667,0.3973254658937599,1,13490.2
30,3,10,67451,814,4,2446,27200.0,60,10.83,589.09,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5620.916666666667,0.40325569672799516,1,13490.2
23,3,3,54364,560,2,1964,33100.0,36,12.62,1109.22,67.8,75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4530.333333333333,0.6088588036200426,1,18121.333333333332
49,4,4,100637,850,0,4280,45700.0,24,9.33,2094.72,76.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8386.416666666666,0.454107336267973,1,100637.0
49,4,4,100637,850,0,4280,32100.0,36,9.17,1023.31,63.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8386.416666666666,0.31896817273964845,1,100637.0
31,3,1,81067,850,2,3196,14600.0,12,8.36,1272.46,66.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6755.583333333333,0.18009794367621842,1,27022.333333333332
25,2,4,20854,838,2,730,6200.0,48,7.94,151.19,50.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1737.8333333333333,0.29730507336721973,1,6951.333333333333
29,1,5,22799,779,3,341,12300.0,48,9.32,307.96,34.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1899.9166666666667,0.539497346374841,1,5699.75
45,1,24,31860,585,3,493,8800.0,12,13.28,787.15,48.2,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2655.0,0.27620841180163214,1,7965.0
26,2,3,35035,779,1,973,11000.0,36,7.78,343.58,45.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2919.5833333333335,0.3139717425431711,1,17517.5
45,1,7,53878,589,0,2161,42200.0,60,13.39,968.63,69.7,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4489.833333333333,0.7832510486655035,1,53878.0
37,1,1,54791,621,2,1725,13400.0,24,14.29,645.21,51.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4565.916666666667,0.24456571334708255,1,18263.666666666668
36,2,2,62677,673,1,2616,10100.0,12,9.89,887.43,67.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5223.083333333333,0.16114364120809865,1,31338.5
33,2,1,31521,730,0,1240,23900.0,36,10.64,778.39,76.8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2626.75,0.7582246756130834,1,31521.0
42,1,18,35385,674,2,831,8300.0,24,8.84,378.57,41.0,84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2948.75,0.23456266779708917,1,11795.0
59,5,15,88548,819,1,1228,15400.0,60,8.19,313.66,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7379.0,0.17391697158603242,0,44274.0
44,3,0,41212,701,3,1420,38100.0,60,9.17,794.04,64.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3434.3333333333335,0.9244880132000388,1,10303.0
28,2,2,29277,555,0,404,13700.0,36,15.64,479.22,36.2,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2439.75,0.46794411995764595,1,29277.0
55,3,6,69849,578,3,508,26500.0,24,12.88,1258.37,30.3,61,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5820.75,0.3793898266260075,1,17462.25
58,1,16,27000,674,3,900,21000.0,12,9.45,1840.87,121.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2250.0,0.7777777777777778,1,6750.0
42,2,4,32850,628,0,281,22800.0,36,10.2,737.83,37.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2737.5,0.6940639269406392,1,32850.0
50,3,14,74791,641,3,593,13000.0,36,11.03,425.79,16.3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6232.583333333333,0.17381770533887766,0,18697.75
50,3,14,74791,641,3,593,35400.0,24,12.36,1672.36,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6232.583333333333,0.4733189822304823,1,18697.75
65,2,20,57272,640,0,1087,5800.0,24,14.02,278.53,28.6,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4772.666666666667,0.10127112725240955,0,57272.0
54,1,1,51267,619,1,1811,4200.0,48,11.24,109.04,44.9,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4272.25,0.08192404470712154,1,25633.5
54,1,1,51267,619,1,1811,10200.0,48,14.52,281.4,49.0,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4272.25,0.19895839428872375,1,25633.5
37,1,0,50342,592,4,483,8200.0,48,12.25,216.95,16.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4195.166666666667,0.16288586071272496,0,10068.4
47,3,18,44951,828,0,2054,4900.0,36,9.18,156.23,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3745.9166666666665,0.1090075860381304,1,44951.0
34,4,1,65650,704,0,2801,30600.0,12,9.93,2689.23,100.4,78,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5470.833333333333,0.4661081492764661,1,65650.0
49,4,5,57129,748,0,904,20000.0,48,12.16,528.25,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4760.75,0.35008489558717987,1,57129.0
31,1,7,17078,671,1,133,6100.0,12,10.74,538.39,47.2,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1423.1666666666667,0.3571846820470781,1,8539.0
46,1,7,53539,799,1,266,24900.0,36,10.17,805.44,24.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4461.583333333333,0.4650815293524347,0,26769.5
46,1,7,53539,799,1,266,19300.0,12,10.17,1698.3,44.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4461.583333333333,0.36048488018080277,1,26769.5
46,4,11,101319,793,1,1563,33800.0,24,6.85,1511.02,36.4,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8443.25,0.3335998183953651,1,50659.5
23,2,0,70784,678,1,2556,11100.0,48,9.53,279.03,48.1,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5898.666666666667,0.15681509945750452,1,35392.0
36,5,1,135142,686,2,6096,20400.0,36,12.24,679.91,60.2,176,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11261.833333333334,0.15095233162155364,1,45047.333333333336
46,3,7,94525,630,2,1806,14900.0,24,14.15,716.45,32.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7877.083333333333,0.15763025654588733,1,31508.333333333332
59,1,9,55754,818,3,2114,15500.0,60,8.45,317.63,52.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4646.166666666667,0.27800695914194495,1,13938.5
53,3,14,43022,558,1,180,20100.0,12,12.95,1794.81,55.1,45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3585.1666666666665,0.46720282646088046,1,21511.0
61,2,3,62522,700,2,629,34700.0,48,10.54,889.11,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5210.166666666667,0.5550046383672947,0,20840.666666666668
29,4,6,137015,741,1,1349,3400.0,24,10.04,156.96,13.2,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11417.916666666666,0.02481480129912783,0,68507.5
32,4,10,109449,794,4,3618,39900.0,12,7.25,3457.02,77.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9120.75,0.364553353616753,1,21889.8
61,4,24,105131,634,0,1216,24700.0,36,12.46,825.83,23.3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8760.916666666666,0.23494497341412143,0,105131.0
61,4,24,105131,634,0,1216,33900.0,48,12.49,900.89,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8760.916666666666,0.32245484205419905,0,105131.0
22,4,0,52919,820,3,2353,44600.0,24,6.46,1985.96,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4409.916666666667,0.842797482945634,1,13229.75
22,4,0,52919,820,3,2353,25000.0,48,8.91,621.06,67.4,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4409.916666666667,0.4724201137587634,1,13229.75
36,3,2,72256,704,0,2966,48500.0,36,11.66,1603.03,75.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6021.333333333333,0.6712245349867139,1,72256.0
27,4,7,117172,716,0,819,47200.0,48,13.0,1266.26,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,9764.333333333334,0.40282661386679414,0,117172.0
38,4,13,58731,754,1,2402,39700.0,60,7.59,797.21,65.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4894.25,0.675963290255572,1,29365.5
44,3,20,71191,830,0,515,17000.0,12,8.58,1483.37,33.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5932.583333333333,0.23879422960767513,1,71191.0
24,2,2,73366,572,0,534,36400.0,24,15.11,1766.82,37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6113.833333333333,0.49614262737507836,1,73366.0
27,2,6,42400,545,2,943,34200.0,24,15.53,1666.87,73.9,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3533.3333333333335,0.8066037735849056,1,14133.333333333334
25,1,5,29087,808,0,462,22100.0,36,8.42,696.82,47.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2423.9166666666665,0.7597895967270601,1,29087.0
25,1,5,29087,808,0,462,9800.0,12,7.99,852.44,54.2,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2423.9166666666665,0.3369202736617733,1,29087.0
37,1,4,41748,781,1,686,7000.0,36,11.75,231.67,26.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3479.0,0.1676727028839705,0,20874.0
64,3,10,46787,635,1,420,12900.0,24,12.02,607.37,26.4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3898.9166666666665,0.2757176138670998,0,23393.5
47,3,17,57507,850,3,1124,32200.0,36,10.02,1039.31,45.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4792.25,0.5599318343853792,1,14376.75
50,1,18,31671,662,2,259,11300.0,12,10.33,995.18,47.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2639.25,0.3567932809194531,1,10557.0
64,2,14,74246,836,1,1926,18000.0,24,10.31,833.19,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6187.166666666667,0.2424373030196913,1,37123.0
